__time,/posePub_merged/header/seq,/posePub_merged/header/stamp,/posePub_merged/pose/orientation/pitch_deg,/posePub_merged/pose/orientation/roll_deg,/posePub_merged/pose/orientation/w,/posePub_merged/pose/orientation/x,/posePub_merged/pose/orientation/y,/posePub_merged/pose/orientation/yaw_deg,/posePub_merged/pose/orientation/z,/posePub_merged/pose/position/x,/posePub_merged/pose/position/y,/posePub_merged/pose/position/z
1617333631.776295,17404.000000000,1617333631.775641918,-2.664374659,730.285410074,0.995589554,0.089200541,-0.024693094,-1.970970359,-0.015041532,-0.037252732,-3.404243946,0.000000000
1617333631.784538,17405.000000000,1617333631.783619642,-2.673785375,730.261528404,0.995606542,0.088991821,-0.024770467,-1.969361672,-0.015025327,-0.037248723,-3.404156446,0.000000000
1617333631.792058,17406.000000000,1617333631.791611910,-2.669610755,730.211957440,0.995646417,0.088562779,-0.024724310,-1.964978280,-0.015001212,-0.037231226,-3.403975010,0.000000000
1617333631.800244,17407.000000000,1617333631.799617052,-2.659444712,730.135264409,0.995707631,0.087898605,-0.024624102,-1.962588625,-0.015004859,-0.037217222,-3.403694153,0.000000000
1617333631.807978,17408.000000000,1617333631.807584524,-2.641790707,730.034229459,0.995788157,0.087023817,-0.024456669,-1.961545202,-0.015031025,-0.037195925,-3.403323889,0.000000000
1617333631.816089,17409.000000000,1617333631.815616846,-2.623299966,729.908154799,0.995887220,0.085931957,-0.024276977,-1.958274226,-0.015043489,-0.037182931,-3.402861834,0.000000000
1617333631.824182,17410.000000000,1617333631.823619843,-2.615102556,729.764237846,0.995995760,0.084682278,-0.024187598,-1.959326562,-0.015089227,-0.037185270,-3.402333975,0.000000000
1617333631.832062,17411.000000000,1617333631.831614971,-2.617505549,729.599811915,0.996116519,0.083253816,-0.024182806,-1.953816041,-0.015074254,-0.037210912,-3.401729822,0.000000000
1617333631.840179,17412.000000000,1617333631.839625597,-2.618503238,729.428287326,0.996240258,0.081763253,-0.024166461,-1.950415183,-0.015080149,-0.037264042,-3.401098490,0.000000000
1617333631.848060,17413.000000000,1617333631.847615480,-2.612361468,729.248410857,0.996369183,0.080201410,-0.024085809,-1.945340085,-0.015078277,-0.037326992,-3.400436163,0.000000000
1617333631.856410,17414.000000000,1617333631.855634212,-2.617670525,729.059719677,0.996499538,0.078560747,-0.024103941,-1.940713484,-0.015074009,-0.037407149,-3.399740934,0.000000000
1617333631.864628,17415.000000000,1617333631.863616705,-2.635244550,728.863614496,0.996629596,0.076853111,-0.024228746,-1.937435664,-0.015074823,-0.037499905,-3.399018049,0.000000000
1617333631.872239,17416.000000000,1617333631.871615648,-2.667204502,728.663820415,0.996756375,0.075110577,-0.024479134,-1.935486642,-0.015078926,-0.037553433,-3.398282766,0.000000000
1617333631.880728,17417.000000000,1617333631.879618168,-2.718831341,728.466581932,0.996874511,0.073387139,-0.024900192,-1.932292731,-0.015059830,-0.037589468,-3.397557735,0.000000000
1617333631.888223,17418.000000000,1617333631.887616158,-2.777875019,728.272628468,0.996985197,0.071689494,-0.025390359,-1.935518328,-0.015092661,-0.037587754,-3.396846056,0.000000000
1617333631.896253,17419.000000000,1617333631.895618439,-2.820956032,728.091826146,0.997088790,0.070110098,-0.025739413,-1.932348436,-0.015078452,-0.037565369,-3.396183491,0.000000000
1617333631.904435,17420.000000000,1617333631.903613091,-2.843135569,727.922967448,0.997187197,0.068638422,-0.025906809,-1.926748338,-0.015054186,-0.037533332,-3.395565033,0.000000000
1617333631.912214,17421.000000000,1617333631.911612988,-2.841313893,727.759233065,0.997285187,0.067214735,-0.025867026,-1.922668171,-0.015056760,-0.037494123,-3.394965649,0.000000000
1617333631.920930,17422.000000000,1617333631.919628143,-2.824743650,727.603306553,0.997379422,0.065860897,-0.025700780,-1.920027199,-0.015078600,-0.037465334,-3.394394636,0.000000000
1617333631.928475,17423.000000000,1617333631.927624464,-2.806842077,727.459656101,0.997465253,0.064613968,-0.025524627,-1.917517239,-0.015099181,-0.037448131,-3.393868446,0.000000000
1617333631.936683,17424.000000000,1617333631.935623884,-2.793230475,727.326053866,0.997542679,0.063453145,-0.025388530,-1.917533220,-0.015136703,-0.037444856,-3.393378496,0.000000000
1617333631.944924,17425.000000000,1617333631.943625212,-2.786976980,727.204481626,0.997610688,0.062395863,-0.025317835,-1.917200090,-0.015164178,-0.037447501,-3.392932415,0.000000000
1617333631.952937,17426.000000000,1617333631.951626301,-2.790796217,727.095383214,0.997668982,0.061445475,-0.025336569,-1.917071312,-0.015185080,-0.037444185,-3.392531872,0.000000000
1617333631.961309,17427.000000000,1617333631.959692001,-2.805453090,726.996005515,0.997718930,0.060577929,-0.025450964,-1.917005380,-0.015198621,-0.037444137,-3.392167091,0.000000000
1617333631.968517,17428.000000000,1617333631.967622280,-2.822577660,726.912949710,0.997758746,0.059851676,-0.025589902,-1.918662470,-0.015222424,-0.037448123,-3.391862154,0.000000000
1617333631.976572,17429.000000000,1617333631.975627422,-2.831867643,726.840830748,0.997794509,0.059222449,-0.025660748,-1.917774619,-0.015225928,-0.037443068,-3.391597748,0.000000000
1617333631.984949,17430.000000000,1617333631.983624458,-2.838246213,726.777835880,0.997825265,0.058672432,-0.025708990,-1.919880193,-0.015255054,-0.037431557,-3.391366959,0.000000000
1617333631.993852,17431.000000000,1617333631.991627932,-2.838224337,726.723955325,0.997852862,0.058203340,-0.025701443,-1.919519972,-0.015264017,-0.037419721,-3.391169310,0.000000000
1617333632.000427,17432.000000000,1617333631.999634027,-2.836585413,726.682307662,0.997874022,0.057840653,-0.025682233,-1.920735980,-0.015284783,-0.037418436,-3.391016483,0.000000000
1617333632.008331,17433.000000000,1617333632.007628679,-2.827580917,726.655501844,0.997889221,0.057608418,-0.025600767,-1.921769820,-0.015304385,-0.037415396,-3.390918016,0.000000000
1617333632.017128,17434.000000000,1617333632.016239882,-2.817117499,726.649673393,0.997894406,0.057559427,-0.025508642,-1.921305363,-0.015306974,-0.037401557,-3.390897036,0.000000000
1617333632.024698,17435.000000000,1617333632.023628712,-2.814613401,726.648513424,0.997895241,0.057549335,-0.025487551,-1.923038396,-0.015323599,-0.037412763,-3.390892506,0.000000000
1617333632.032033,17436.000000000,1617333632.031614304,-2.813597524,726.664231863,0.997887075,0.057685561,-0.025482655,-1.926707320,-0.015352571,-0.037419923,-3.390949965,0.000000000
1617333632.040171,17437.000000000,1617333632.039615870,-2.818454050,726.688980751,0.997872949,0.057899289,-0.025530562,-1.931267078,-0.015384285,-0.037427638,-3.391040564,0.000000000
1617333632.048038,17438.000000000,1617333632.047616720,-2.825038544,726.725276464,0.997852981,0.058213916,-0.025593650,-1.933002403,-0.015387916,-0.037431799,-3.391173601,0.000000000
1617333632.056087,17439.000000000,1617333632.055641651,-2.839031409,726.774733823,0.997824728,0.058641996,-0.025722938,-1.934581295,-0.015383355,-0.037442613,-3.391354799,0.000000000
1617333632.064052,17440.000000000,1617333632.063616276,-2.848967723,726.835884789,0.997791171,0.059172787,-0.025817873,-1.934997551,-0.015368047,-0.037436865,-3.391579390,0.000000000
1617333632.072103,17441.000000000,1617333632.071612597,-2.857608113,726.905411435,0.997753322,0.059776902,-0.025902148,-1.934476647,-0.015343273,-0.037426215,-3.391834736,0.000000000
1617333632.080122,17442.000000000,1617333632.079642296,-2.855494242,726.991847018,0.997708678,0.060530234,-0.025894355,-1.932665473,-0.015309094,-0.037402105,-3.392152786,0.000000000
1617333632.088068,17443.000000000,1617333632.087616682,-2.850416249,727.087264791,0.997658908,0.061361764,-0.025862953,-1.932793279,-0.015291396,-0.037383735,-3.392503500,0.000000000
1617333632.096788,17444.000000000,1617333632.096294165,-2.844339639,727.214503006,0.997591436,0.062470406,-0.025827168,-1.933065280,-0.015268395,-0.037373628,-3.392970800,0.000000000
1617333632.104043,17445.000000000,1617333632.103619337,-2.836494592,727.327735976,0.997530758,0.063457273,-0.025774267,-1.933629737,-0.015252181,-0.037363887,-3.393386602,0.000000000
1617333632.112276,17446.000000000,1617333632.111615181,-2.827987238,727.462849498,0.997456849,0.064634576,-0.025718676,-1.934502198,-0.015234235,-0.037356202,-3.393882275,0.000000000
1617333632.120371,17447.000000000,1617333632.119619846,-2.817022860,727.611350047,0.997374594,0.065929100,-0.025642468,-1.933628235,-0.015199673,-0.037354235,-3.394427061,0.000000000
1617333632.128175,17448.000000000,1617333632.127622128,-2.810898623,727.771064187,0.997282982,0.067320049,-0.025610564,-1.934021785,-0.015170987,-0.037354320,-3.395012856,0.000000000
1617333632.136244,17449.000000000,1617333632.135697126,-2.805461938,727.946789614,0.997179568,0.068850093,-0.025586700,-1.934372021,-0.015138048,-0.037354529,-3.395657539,0.000000000
1617333632.144239,17450.000000000,1617333632.143618107,-2.807305192,728.131909577,0.997066438,0.070460178,-0.025628392,-1.936375049,-0.015112976,-0.037368856,-3.396336317,0.000000000
1617333632.152207,17451.000000000,1617333632.151611805,-2.803667428,728.331556817,0.996942818,0.072197638,-0.025623498,-1.937107270,-0.015076990,-0.037368849,-3.397068977,0.000000000
1617333632.160803,17452.000000000,1617333632.159646511,-2.803869694,728.546738404,0.996805549,0.074069619,-0.025653340,-1.936819240,-0.015026211,-0.037379812,-3.397859097,0.000000000
1617333632.168188,17453.000000000,1617333632.167618752,-2.809809371,728.768387022,0.996659160,0.075996578,-0.025734004,-1.936806789,-0.014972472,-0.037378706,-3.398673296,0.000000000
1617333632.176644,17454.000000000,1617333632.175638437,-2.808103702,728.995478049,0.996506989,0.077971935,-0.025748467,-1.936328528,-0.014918458,-0.037342835,-3.399508476,0.000000000
1617333632.184260,17455.000000000,1617333632.183620930,-2.812176546,729.219311711,0.996351779,0.079917260,-0.025814062,-1.937895524,-0.014878890,-0.037275799,-3.400332689,0.000000000
1617333632.192053,17456.000000000,1617333632.191613913,-2.811721380,729.440707619,0.996195316,0.081841744,-0.025840169,-1.939808379,-0.014845945,-0.037186172,-3.401148796,0.000000000
1617333632.200570,17457.000000000,1617333632.199755192,-2.797295897,729.655232665,0.996043205,0.083708823,-0.025742939,-1.940356789,-0.014812953,-0.037084971,-3.401940346,0.000000000
1617333632.208171,17458.000000000,1617333632.207617044,-2.757907528,729.856931377,0.995901644,0.085467592,-0.025429368,-1.943964227,-0.014828628,-0.036993906,-3.402684212,0.000000000
1617333632.216267,17459.000000000,1617333632.215620279,-2.709180805,730.052267492,0.995763242,0.087171935,-0.025035566,-1.949675481,-0.014872297,-0.036935065,-3.403403044,0.000000000
1617333632.224145,17460.000000000,1617333632.223614931,-2.648815447,730.235394667,0.995633423,0.088771999,-0.024539057,-1.955100922,-0.014926587,-0.036913544,-3.404075861,0.000000000
1617333632.232111,17461.000000000,1617333632.231612921,-2.596940961,730.407953190,0.995507360,0.090278417,-0.024116090,-1.961708731,-0.014988242,-0.036920268,-3.404708862,0.000000000
1617333632.240175,17462.000000000,1617333632.239760876,-2.570471163,730.571356155,0.995381594,0.091700986,-0.023912538,-1.967968851,-0.015029575,-0.036941994,-3.405307531,0.000000000
1617333632.248156,17463.000000000,1617333632.247616529,-2.561702077,730.714009972,0.995267570,0.092940427,-0.023859344,-1.973235654,-0.015052710,-0.036962945,-3.405830145,0.000000000
1617333632.256303,17464.000000000,1617333632.255634308,-2.565974867,730.848606926,0.995156646,0.094108224,-0.023915844,-1.975344913,-0.015039454,-0.036974795,-3.406323433,0.000000000
1617333632.264086,17465.000000000,1617333632.263621092,-2.575526375,730.969355285,0.995055199,0.095155098,-0.024014991,-1.975798754,-0.015010191,-0.036988590,-3.406766176,0.000000000
1617333632.272093,17466.000000000,1617333632.271611929,-2.585307121,731.081747200,0.994959593,0.096129343,-0.024114663,-1.975852911,-0.014978829,-0.036993109,-3.407178879,0.000000000
1617333632.280228,17467.000000000,1617333632.279617071,-2.589294607,731.182662632,0.994873941,0.097005047,-0.024161652,-1.974897281,-0.014945887,-0.036999311,-3.407549143,0.000000000
1617333632.288268,17468.000000000,1617333632.287616968,-2.587292029,731.270060222,0.994800150,0.097764365,-0.024154719,-1.973794738,-0.014919605,-0.037004493,-3.407869816,0.000000000
1617333632.296268,17469.000000000,1617333632.295626879,-2.579985694,731.345771905,0.994736552,0.098422639,-0.024102032,-1.974818911,-0.014918858,-0.037002474,-3.408147573,0.000000000
1617333632.304081,17470.000000000,1617333632.303620577,-2.571722791,731.411090565,0.994681776,0.098991014,-0.024038896,-1.974913652,-0.014913133,-0.037003420,-3.408387184,0.000000000
1617333632.312109,17471.000000000,1617333632.311613560,-2.563726193,731.466764558,0.994634926,0.099475533,-0.023977080,-1.975312104,-0.014911906,-0.036999911,-3.408591747,0.000000000
1617333632.320315,17472.000000000,1617333632.319617748,-2.555617417,731.513662533,0.994595706,0.099884138,-0.023912083,-1.974481718,-0.014902007,-0.036995798,-3.408764124,0.000000000
1617333632.328112,17473.000000000,1617333632.327630043,-2.553531042,731.554934071,0.994559228,0.100241363,-0.023904959,-1.980901408,-0.014950951,-0.037001051,-3.408915281,0.000000000
1617333632.336356,17474.000000000,1617333632.335617542,-2.550779965,731.587753173,0.994530499,0.100526012,-0.023888096,-1.984016235,-0.014973568,-0.037004318,-3.409035683,0.000000000
1617333632.344153,17475.000000000,1617333632.343615294,-2.554216934,731.612626934,0.994506896,0.100739405,-0.023929188,-1.993133103,-0.015044461,-0.037017427,-3.409126520,0.000000000
1617333632.352055,17476.000000000,1617333632.351610899,-2.560371263,731.639127674,0.994480550,0.100965276,-0.023998983,-2.007785578,-0.015160624,-0.037030183,-3.409223557,0.000000000
1617333632.360543,17477.000000000,1617333632.359616041,-2.570253532,731.666832451,0.994451404,0.101199433,-0.024107600,-2.029524683,-0.015334683,-0.037047245,-3.409324646,0.000000000
1617333632.368176,17478.000000000,1617333632.367639303,-2.577108599,731.697532365,0.994418621,0.101457722,-0.024200307,-2.062408767,-0.015607473,-0.037062045,-3.409436703,0.000000000
1617333632.376432,17479.000000000,1617333632.375625849,-2.579495388,731.729208100,0.994384348,0.101723351,-0.024262363,-2.104124565,-0.015960643,-0.037076686,-3.409552336,0.000000000
1617333632.384198,17480.000000000,1617333632.383617878,-2.586868351,731.760346948,0.994348586,0.101982065,-0.024373259,-2.151975768,-0.016362656,-0.037109647,-3.409665346,0.000000000
1617333632.392029,17481.000000000,1617333632.391610861,-2.599608806,731.798426565,0.994305074,0.102299355,-0.024534313,-2.202467173,-0.016781200,-0.037114166,-3.409804821,0.000000000
1617333632.400528,17482.000000000,1617333632.399612665,-2.596591395,731.840363807,0.994260967,0.102653503,-0.024557348,-2.250548645,-0.017192129,-0.037117984,-3.409958601,0.000000000
1617333632.408111,17483.000000000,1617333632.407614470,-2.589243643,731.880772652,0.994218886,0.102995388,-0.024542201,-2.297871150,-0.017600711,-0.037128694,-3.410106421,0.000000000
1617333632.416383,17484.000000000,1617333632.415632725,-2.585855620,731.916306719,0.994180918,0.103295296,-0.024556335,-2.340101819,-0.017962569,-0.037144344,-3.410236120,0.000000000
1617333632.424159,17485.000000000,1617333632.423652649,-2.581950111,731.952015053,0.994143188,0.103597499,-0.024563354,-2.379148324,-0.018297229,-0.037159525,-3.410366535,0.000000000
1617333632.432097,17486.000000000,1617333632.431614161,-2.575107129,731.981988955,0.994111598,0.103851318,-0.024540944,-2.414636572,-0.018604932,-0.037178472,-3.410475731,0.000000000
1617333632.440600,17487.000000000,1617333632.439680338,-2.568181859,732.013797533,0.994078636,0.104121685,-0.024515739,-2.447323221,-0.018888026,-0.037197009,-3.410591602,0.000000000
1617333632.448165,17488.000000000,1617333632.447618961,-2.564145992,732.041696967,0.994049549,0.104358897,-0.024509350,-2.473698610,-0.019114565,-0.037215490,-3.410693407,0.000000000
1617333632.456228,17489.000000000,1617333632.455631256,-2.565865414,732.070613578,0.994018972,0.104604378,-0.024550406,-2.497053674,-0.019309388,-0.037228670,-3.410799026,0.000000000
1617333632.464072,17490.000000000,1617333632.463617563,-2.571639927,732.090762160,0.993996620,0.104774259,-0.024619555,-2.514192104,-0.019448405,-0.037241515,-3.410872459,0.000000000
1617333632.472030,17491.000000000,1617333632.471611023,-2.578577546,732.111064436,0.993974805,0.104946345,-0.024694031,-2.526049686,-0.019540483,-0.037240397,-3.410947084,0.000000000
1617333632.480298,17492.000000000,1617333632.479620695,-2.589753652,732.123518409,0.993960142,0.105050229,-0.024800653,-2.534300891,-0.019599030,-0.037254952,-3.410992146,0.000000000
1617333632.488036,17493.000000000,1617333632.487615585,-2.597790228,732.130733636,0.993950844,0.105109587,-0.024877956,-2.541246165,-0.019650267,-0.037257977,-3.411018610,0.000000000
1617333632.496657,17494.000000000,1617333632.495645046,-2.600352943,732.132314112,0.993949234,0.105123095,-0.024899004,-2.539665692,-0.019633843,-0.037255280,-3.411024570,0.000000000
1617333632.504073,17495.000000000,1617333632.503618479,-2.598874481,732.132075814,0.993950188,0.105122000,-0.024883345,-2.536619275,-0.019608838,-0.037247017,-3.411024094,0.000000000
1617333632.511997,17496.000000000,1617333632.511611223,-2.597292566,732.125536144,0.993957281,0.105066672,-0.024864020,-2.531727204,-0.019569289,-0.037236731,-3.411000490,0.000000000
1617333632.520426,17497.000000000,1617333632.519618750,-2.593741810,732.119353226,0.993964434,0.105014764,-0.024828127,-2.527314333,-0.019535640,-0.037230771,-3.410978079,0.000000000
