__time,/camera/pose/header/seq,/camera/pose/header/stamp,/camera/pose/pose/orientation/pitch_deg,/camera/pose/pose/orientation/roll_deg,/camera/pose/pose/orientation/w,/camera/pose/pose/orientation/x,/camera/pose/pose/orientation/y,/camera/pose/pose/orientation/yaw_deg,/camera/pose/pose/orientation/z,/camera/pose/pose/position/x,/camera/pose/pose/position/y,/camera/pose/pose/position/z
1617333650.928294,29834.000000000,1617333650.927799940,84.758235274,1491.424951560,0.726803064,0.034513921,0.685803175,49.882256129,0.015495479,5.589900494,-0.573623538,1.916517973
1617333650.933026,29835.000000000,1617333650.932659626,84.854380158,1492.791134060,0.725863576,0.034542304,0.686796129,51.246182756,0.015495327,5.590676308,-0.573729694,1.916243196
1617333650.938128,29836.000000000,1617333650.937566519,84.945837679,1494.225440439,0.724921048,0.034593537,0.687788129,52.676702367,0.015499202,5.591461658,-0.573837757,1.915964723
1617333650.943057,29837.000000000,1617333650.942578077,85.031650373,1495.547029255,0.724055946,0.034559619,0.688700259,54.002226518,0.015513173,5.590764523,-0.573322594,1.916921616
1617333650.947924,29838.000000000,1617333650.947551250,85.119074520,1497.064784198,0.723111033,0.034588564,0.689690948,55.517066008,0.015505550,5.591485023,-0.573420644,1.916664958
1617333650.953441,29839.000000000,1617333650.952676773,85.203909260,1498.625692378,0.722166598,0.034602322,0.690679312,57.076247742,0.015497425,5.592222214,-0.573519111,1.916413069
1617333650.958086,29840.000000000,1617333650.957693577,85.285693146,1500.245719816,0.721217215,0.034616835,0.691670179,58.694041683,0.015483834,5.592972755,-0.573618948,1.916160822
1617333650.963247,29841.000000000,1617333650.962811470,85.363978517,1501.899216760,0.720275044,0.034616690,0.692651689,60.346482577,0.015470132,5.593737602,-0.573720157,1.915907621
1617333650.968153,29842.000000000,1617333650.967664719,85.439983328,1503.620825219,0.719321728,0.034622442,0.693642020,62.064981309,0.015437031,5.594513893,-0.573828042,1.915660262
1617333650.973100,29843.000000000,1617333650.972668886,85.511320100,1505.382623979,0.718374968,0.034612492,0.694623411,63.826080116,0.015417978,5.595304012,-0.573935509,1.915410280
1617333650.978112,29844.000000000,1617333650.977693796,85.582432096,1507.118540110,0.717453122,0.034572784,0.695578992,65.559786900,0.015350563,5.596036434,-0.572699964,1.915958285
1617333650.983514,29845.000000000,1617333650.982923746,85.645061221,1509.029367442,0.716486692,0.034576666,0.696574748,67.468712282,0.015330588,5.596814632,-0.572740018,1.915707111
1617333650.988043,29846.000000000,1617333650.987675190,85.703995425,1510.995356668,0.715515673,0.034572560,0.697572827,69.432927540,0.015304235,5.597604752,-0.572782815,1.915460110
1617333650.993017,29847.000000000,1617333650.992682219,85.756723699,1513.004590569,0.714549005,0.034577705,0.698563337,71.439637427,0.015277923,5.598408699,-0.572828114,1.915215731
1617333650.998224,29848.000000000,1617333650.997822046,85.806050144,1515.065739307,0.713576376,0.034568641,0.699558079,73.498781472,0.015243831,5.599225044,-0.572872698,1.914980650
1617333651.003100,29849.000000000,1617333651.002710104,85.846982642,1517.182542031,0.712601721,0.034576889,0.700550795,75.613693611,0.015228513,5.600054741,-0.572919905,1.914743304
1617333651.008307,29850.000000000,1617333651.007754564,85.884924521,1519.325877549,0.711628377,0.034566540,0.701540768,77.755245732,0.015195939,5.600896358,-0.572968364,1.914506793
1617333651.013036,29851.000000000,1617333651.012674093,85.916492264,1521.272403931,0.710755289,0.034540232,0.702427506,79.700364928,0.015152087,5.600676537,-0.572001219,1.914805532
1617333651.018060,29852.000000000,1617333651.017699242,85.941939451,1523.447891828,0.709794879,0.034534704,0.703398824,81.874242983,0.015126552,5.601483822,-0.571997464,1.914606690
1617333651.023095,29853.000000000,1617333651.022703648,85.958142311,1525.658785574,0.708829463,0.034555096,0.704370797,84.082700132,0.015116799,5.602303505,-0.571994960,1.914409995
1617333651.028224,29854.000000000,1617333651.027803183,85.968024349,1527.858328713,0.707873940,0.034574814,0.705330253,86.280084641,0.015109836,5.603135109,-0.571992218,1.914219260
1617333651.033166,29855.000000000,1617333651.032841682,85.971010026,1530.031501518,0.706931710,0.034600984,0.706273377,88.450951748,0.015107553,5.603978634,-0.571990848,1.914028883
1617333651.041424,29856.000000000,1617333651.041070938,85.968675114,1532.201786899,0.705989718,0.034624372,0.707213998,90.618910098,0.015102256,5.604835033,-0.571990252,1.913841009
1617333651.043071,29857.000000000,1617333651.042701960,85.959189348,1534.355065093,0.705050468,0.034652051,0.708148837,92.770589551,0.015110276,5.605705738,-0.571995556,1.913655639
1617333651.048354,29858.000000000,1617333651.047752619,85.949416127,1536.263214559,0.704215288,0.034660265,0.708979428,94.676536341,0.015091384,5.604990959,-0.571666777,1.914095521
1617333651.053189,29859.000000000,1617333651.052721024,85.929405500,1538.324026564,0.703302085,0.034698408,0.709883332,96.734504542,0.015094578,5.605794907,-0.571660638,1.913899064
1617333651.058234,29860.000000000,1617333651.057759762,85.900773881,1540.360502145,0.702384174,0.034754980,0.710788310,98.768528361,0.015121088,5.606614590,-0.571666241,1.913692594
1617333651.063408,29861.000000000,1617333651.062925816,85.869004165,1542.343874219,0.701477647,0.034800962,0.711680353,100.749565349,0.015138469,5.607444286,-0.571671426,1.913499355
1617333651.068263,29862.000000000,1617333651.067727566,85.830788157,1544.248940076,0.700587273,0.034860078,0.712553203,102.652471891,0.015171195,5.608285904,-0.571681023,1.913311601
1617333651.073312,29863.000000000,1617333651.072737694,85.792284869,1546.127173214,0.699699461,0.034894306,0.713423252,104.528312151,0.015176157,5.609136581,-0.571695745,1.913136959
1617333651.078628,29864.000000000,1617333651.077933311,85.748352891,1547.926628308,0.698827267,0.034941230,0.714275002,106.325201979,0.015191725,5.610000134,-0.571714282,1.912959933
1617333651.083349,29865.000000000,1617333651.082829237,85.718685971,1549.606688410,0.698030472,0.034903359,0.715057492,108.001050971,0.015102115,5.611053944,-0.571092963,1.914004683
1617333651.088534,29866.000000000,1617333651.087848902,85.668334709,1551.330142736,0.697162330,0.034950271,0.715901673,109.720717291,0.015102643,5.611909389,-0.571083903,1.913837314
1617333651.093409,29867.000000000,1617333651.092882156,85.613655725,1552.992062928,0.696300447,0.034987155,0.716737688,111.381496946,0.015125823,5.612792015,-0.571061373,1.913654923
1617333651.098400,29868.000000000,1617333651.097889185,85.555411940,1554.624639328,0.695432007,0.035023261,0.717578113,113.012627364,0.015144489,5.613677979,-0.571050584,1.913482428
1617333651.103409,29869.000000000,1617333651.102831125,85.494182302,1556.193106466,0.694573283,0.035066940,0.718406916,114.578655760,0.015158512,5.614577770,-0.571041405,1.913309097
1617333651.108334,29870.000000000,1617333651.107737541,85.429815955,1557.705814682,0.693719566,0.035111833,0.719228864,116.089050717,0.015175324,5.615485191,-0.571028709,1.913135171
1617333651.113584,29871.000000000,1617333651.112882137,85.383370835,1558.946315551,0.693032086,0.035101071,0.719892859,117.326543668,0.015127798,5.615861893,-0.570869148,1.914712429
1617333651.118288,29872.000000000,1617333651.117806673,85.311994239,1560.383052545,0.692171931,0.035159662,0.720716596,118.759983657,0.015146244,5.616689682,-0.570831060,1.914590597
1617333651.123500,29873.000000000,1617333651.122838736,85.240152412,1561.774385718,0.691319585,0.035199996,0.721532047,120.148976642,0.015158242,5.617546082,-0.570800304,1.914472342
1617333651.129135,29874.000000000,1617333651.128704071,85.164192287,1563.135776782,0.690456092,0.035251651,0.722355723,121.506846928,0.015167044,5.618402958,-0.570766628,1.914351463
1617333651.133995,29875.000000000,1617333651.132915020,85.085765777,1564.457649764,0.689590514,0.035289094,0.723179817,122.827155835,0.015185790,5.619271278,-0.570734143,1.914231300
1617333651.138418,29876.000000000,1617333651.137901306,85.004464877,1565.741499990,0.688720942,0.035333108,0.724005520,124.108471405,0.015199174,5.620151520,-0.570712864,1.914108276
1617333651.143546,29877.000000000,1617333651.142877340,84.944007490,1566.764380806,0.688037753,0.035321437,0.724655986,125.130434102,0.015176648,5.618675232,-0.570959747,1.916296005
1617333651.148618,29878.000000000,1617333651.147816896,84.857118783,1567.990274204,0.687154531,0.035364591,0.725491047,126.354086586,0.015192858,5.619477272,-0.570948780,1.916182041
1617333651.153494,29879.000000000,1617333651.152838707,84.768851607,1569.194396680,0.686265469,0.035401352,0.726330221,127.555219256,0.015193468,5.620286942,-0.570940137,1.916077018
1617333651.158540,29880.000000000,1617333651.157840967,84.680477969,1570.341747004,0.685391426,0.035424698,0.727153897,128.701042319,0.015198705,5.621112823,-0.570936561,1.915970206
1617333651.163939,29881.000000000,1617333651.163138628,84.588373948,1571.447542740,0.684510887,0.035463743,0.727980733,129.804281650,0.015207001,5.621950626,-0.570936859,1.915866375
1617333651.168898,29882.000000000,1617333651.167891741,84.493813200,1572.514390319,0.683627784,0.035503872,0.728807867,130.868868311,0.015220059,5.622804165,-0.570936024,1.915765166
1617333651.175583,29883.000000000,1617333651.175099134,84.397960095,1573.530908357,0.682752430,0.035549667,0.729625523,131.882741580,0.015234078,5.623668671,-0.570939660,1.915666938
1617333651.178625,29884.000000000,1617333651.177869320,84.318951585,1574.261123679,0.682071924,0.035603419,0.730257928,132.612759349,0.015286087,5.623030186,-0.570845306,1.919076324
1617333651.183577,29885.000000000,1617333651.183005571,84.218344598,1575.189438837,0.681198657,0.035672095,0.731068552,133.538011355,0.015317905,5.623836040,-0.570846021,1.919021249
1617333651.188304,29886.000000000,1617333651.187793255,84.114699996,1576.067721974,0.680325150,0.035757776,0.731876373,134.412909421,0.015362808,5.624650955,-0.570850253,1.918963552
1617333651.193426,29887.000000000,1617333651.192931890,84.010961240,1576.925437522,0.679451823,0.035820007,0.732683182,135.269354029,0.015410334,5.625475883,-0.570855916,1.918908358
1617333651.198594,29888.000000000,1617333651.197989702,83.905861939,1577.748702607,0.678579688,0.035892803,0.733486593,136.090117576,0.015453291,5.626313210,-0.570871711,1.918853879
1617333651.203353,29889.000000000,1617333651.202815294,83.800078540,1578.547845239,0.677707374,0.035962902,0.734288335,136.886532275,0.015490791,5.627162457,-0.570887804,1.918803215
1617333651.208562,29890.000000000,1617333651.207797527,83.705463712,1579.269594363,0.676917255,0.035975806,0.735015333,137.610617586,0.015533402,5.624711990,-0.570894659,1.921817303
1617333651.213415,29891.000000000,1617333651.212795496,83.597506706,1580.027756760,0.676038980,0.036039557,0.735819399,138.366244212,0.015566978,5.625548363,-0.570924878,1.921756506
1617333651.218454,29892.000000000,1617333651.217838049,83.488103752,1580.769983904,0.675153732,0.036100633,0.736628175,139.105797291,0.015596211,5.626394749,-0.570966303,1.921688437
1617333651.223392,29893.000000000,1617333651.222795725,83.377207647,1581.489347970,0.674264252,0.036155701,0.737438858,139.823533866,0.015632369,5.627255440,-0.571008563,1.921627045
1617333651.228718,29894.000000000,1617333651.228147507,83.264224189,1582.189124458,0.673366666,0.036226474,0.738254547,140.519517104,0.015657594,5.628129959,-0.571055770,1.921566844
1617333651.234136,29895.000000000,1617333651.232917309,83.149360087,1582.869234272,0.672461450,0.036283400,0.739075601,141.198200918,0.015698178,5.629023075,-0.571102977,1.921502948
1617333651.238325,29896.000000000,1617333651.237832785,83.050214965,1583.436392309,0.671683729,0.036315665,0.739779949,141.766464832,0.015745137,5.629230976,-0.570622504,1.920281768
1617333651.243330,29897.000000000,1617333651.242820501,82.932444160,1584.093155299,0.670762241,0.036373530,0.740612090,142.420663026,0.015772708,5.630059719,-0.570658207,1.920134425
1617333651.248384,29898.000000000,1617333651.247912645,82.813898439,1584.726970547,0.669840872,0.036427557,0.741442084,143.052567447,0.015804531,5.630911827,-0.570682943,1.919984460
1617333651.253270,29899.000000000,1617333651.252809525,82.693024117,1585.344464153,0.668908834,0.036495958,0.742279232,143.666318783,0.015828222,5.631766796,-0.570716619,1.919836760
1617333651.258577,29900.000000000,1617333651.257857323,82.569796661,1585.930962793,0.667972147,0.036566962,0.743117869,144.250603440,0.015873393,5.632633209,-0.570751548,1.919689417
1617333651.263567,29901.000000000,1617333651.263054848,82.445441311,1586.494973307,0.667033911,0.036644902,0.743955374,144.811872118,0.015919043,5.633510590,-0.570792973,1.919542193
1617333651.268447,29902.000000000,1617333651.267827511,82.319993568,1587.046603114,0.666089714,0.036718648,0.744796276,145.360980944,0.015963260,5.634400368,-0.570834816,1.919395328
1617333651.273426,29903.000000000,1617333651.272852898,82.193915653,1587.581918453,0.665144145,0.036793046,0.745636284,145.893487095,0.016004618,5.635301590,-0.570879400,1.919249177
1617333651.278438,29904.000000000,1617333651.277861118,82.097834394,1588.008428010,0.664411485,0.036826067,0.746287465,146.317968329,0.016013864,5.634034634,-0.570067108,1.920089245
1617333651.283507,29905.000000000,1617333651.282849550,81.971149601,1588.514706555,0.663466692,0.036896516,0.747123063,146.821646203,0.016053904,5.634865761,-0.570076108,1.919904590
1617333651.288603,29906.000000000,1617333651.287816286,81.842463408,1589.021381085,0.662505567,0.036961474,0.747971594,147.325408146,0.016084667,5.635710239,-0.570089400,1.919720411
1617333651.293551,29907.000000000,1617333651.292963982,81.713299083,1589.501459495,0.661549032,0.037027854,0.748813510,147.803550319,0.016128909,5.636570454,-0.570110798,1.919539094
1617333651.302349,29908.000000000,1617333651.297941446,81.582464180,1589.971290720,0.660583377,0.037111167,0.749660850,148.268852687,0.016158227,5.637441158,-0.570135891,1.919359565
1617333651.306177,29909.000000000,1617333651.305441856,81.452515612,1590.427515648,0.659624219,0.037179507,0.750500739,148.722060011,0.016191198,5.638323784,-0.570166349,1.919181585
1617333651.308615,29910.000000000,1617333651.307955265,81.351200440,1590.792623978,0.658868611,0.037196849,0.751162827,149.087801963,0.016217729,5.636074543,-0.569473207,1.921080709
1617333651.313438,29911.000000000,1617333651.312886715,81.218426311,1591.223158973,0.657897472,0.037282068,0.752008557,149.513799380,0.016248973,5.636876583,-0.569480479,1.920884371
1617333651.318455,29912.000000000,1617333651.317933798,81.086398288,1591.631876878,0.656936288,0.037352219,0.752843857,149.920861889,0.016300632,5.637689114,-0.569493115,1.920690298
1617333651.323456,29913.000000000,1617333651.322936058,80.951443745,1592.026476551,0.655960679,0.037443772,0.753688455,150.311949754,0.016350931,5.638498306,-0.569464624,1.920483112
1617333651.328658,29914.000000000,1617333651.328079939,80.818359631,1592.406088575,0.654999018,0.037529726,0.754519045,150.688332207,0.016399112,5.639328957,-0.569469154,1.920289993
1617333651.333703,29915.000000000,1617333651.333067656,80.682877425,1592.774012402,0.654024720,0.037620764,0.755357921,151.053246155,0.016455153,5.640168667,-0.569475114,1.920097232
1617333651.338765,29916.000000000,1617333651.337993145,80.545785290,1593.126383888,0.653044403,0.037720438,0.756199300,151.402516420,0.016518766,5.641017914,-0.569482505,1.919905424
1617333651.343889,29917.000000000,1617333651.342853308,80.425243777,1593.411205155,0.652190685,0.037802201,0.756929696,151.687684318,0.016606648,5.640287876,-0.568848014,1.920982003
1617333651.348529,29918.000000000,1617333651.347786188,80.286724586,1593.755087708,0.651198804,0.037896872,0.757777214,152.028169487,0.016661707,5.641112804,-0.568836749,1.920732975
1617333651.353367,29919.000000000,1617333651.352907181,80.145725773,1594.095764024,0.650189757,0.037987608,0.758637309,152.366011161,0.016719831,5.641949177,-0.568827868,1.920483828
1617333651.358354,29920.000000000,1617333651.357884407,80.004821590,1594.422056843,0.649184585,0.038082898,0.759491682,152.689296804,0.016780421,5.642802715,-0.568829298,1.920231819
1617333651.363390,29921.000000000,1617333651.362986326,79.862931911,1594.751836779,0.648168147,0.038171634,0.760353744,153.015475022,0.016827211,5.643662930,-0.568830252,1.919984221
1617333651.368409,29922.000000000,1617333651.368051052,79.719670654,1595.077316988,0.647141695,0.038246393,0.761222661,153.339158266,0.016882267,5.644533157,-0.568834960,1.919738054
